miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	2	0.532887	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	19	5.062428	N
hsa-mir-1307	1844	491.321933	N
hsa-mir-130a	335	89.258594	N
hsa-mir-130b	98	26.111469	N
hsa-mir-132	241	64.212899	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	339	90.324368	Y
hsa-mir-133a-2	299	79.666626	Y
hsa-mir-133b	176	46.894067	Y
hsa-mir-134	1316	350.639731	N
hsa-mir-1343	0	0.000000	N
hsa-mir-135a-1	10	2.664436	N
hsa-mir-135a-2	11	2.930879	N
hsa-mir-135b	441	117.501612	N
hsa-mir-136	143	38.101430	N
hsa-mir-137	0	0.000000	N
hsa-mir-138-1	11	2.930879	N
hsa-mir-138-2	8	2.131549	N
hsa-mir-139	106	28.243018	N
hsa-mir-140	1567	417.517066	N
hsa-mir-141	4113	1095.882381	N
hsa-mir-142	30423	8106.012565	N
hsa-mir-143	786950	209677.763153	N
hsa-mir-144	62	16.519501	N
hsa-mir-145	45947	12242.282462	N
hsa-mir-1468	2	0.532887	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	2700	719.397624	N
hsa-mir-146b	2313	616.283965	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	21	5.595315	N
hsa-mir-148a	287415	76579.877116	N
hsa-mir-148b	489	130.290903	N
hsa-mir-149	45	11.989960	N
hsa-mir-150	2091	557.133494	N
hsa-mir-151a	3474	925.624943	N
hsa-mir-151b	6	1.598661	N
hsa-mir-152	780	207.825980	N
hsa-mir-153-1	7	1.865105	N
hsa-mir-153-2	368	98.051232	N
hsa-mir-1537	2	0.532887	N
hsa-mir-1538	0	0.000000	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	38	10.124855	N
hsa-mir-155	4509	1201.394033	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	465	123.896258	N
hsa-mir-15b	558	148.675509	N
hsa-mir-16-1	1624	432.704349	N
hsa-mir-16-2	1651	439.898325	N
hsa-mir-17	2490	663.444476	Y
hsa-mir-181a-1	2063	549.673074	N
