miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	53510	8953.381345	N
hsa-let-7a-2	106219	17772.738050	Y
hsa-let-7a-3	53689	8983.331919	N
hsa-let-7b	44230	7400.636458	N
hsa-let-7c	8720	1459.044764	Y
hsa-let-7d	2765	462.644355	N
hsa-let-7e	4706	787.415672	N
hsa-let-7f-1	46824	7834.668811	N
hsa-let-7f-2	46857	7840.190425	N
hsa-let-7g	4432	741.569541	N
hsa-let-7i	1399	234.082985	N
hsa-mir-100	15224	2547.304758	Y
hsa-mir-101-1	14395	2408.595112	N
hsa-mir-101-2	14741	2466.488402	N
hsa-mir-103a-1	84021	14058.532124	Y
hsa-mir-103a-2	83725	14009.004916	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	2	0.334643	N
hsa-mir-105-2	3	0.501965	N
hsa-mir-106a	284	47.519348	Y
hsa-mir-106b	1978	330.962218	N
hsa-mir-107	609	101.898883	Y
hsa-mir-10a	1064013	178032.407861	N
hsa-mir-10b	197466	33040.336397	N
hsa-mir-1-1	32	5.354293	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	2	0.334643	N
hsa-mir-1180	37	6.190901	N
hsa-mir-1181	2	0.334643	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	2	0.334643	N
hsa-mir-1185-2	2	0.334643	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1-2	46	7.696796	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	1	0.167322	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	1	0.167322	N
hsa-mir-1224	0	0.000000	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	2	0.334643	N
hsa-mir-1227	4	0.669287	N
hsa-mir-1228	5	0.836608	N
hsa-mir-1229	1	0.167322	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-1243	0	0.000000	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	3	0.501965	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	2	0.334643	N
hsa-mir-1247	2245	375.637098	N
hsa-mir-1248	39	6.525544	N
hsa-mir-1249	7	1.171252	N
hsa-mir-1250	0	0.000000	N
hsa-mir-1251	0	0.000000	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	0	0.000000	N
hsa-mir-1254-2	0	0.000000	N
hsa-mir-1255a	4	0.669287	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	1	0.167322	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	0	0.000000	N
hsa-mir-125a	1462	244.624248	N
hsa-mir-125b-1	643	107.587819	N
hsa-mir-125b-2	668	111.770860	N
hsa-mir-126	5689	951.892851	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	1	0.167322	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	2	0.334643	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	48	8.031439	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	2805	469.337221	N
hsa-mir-1269b	1182	197.774187	N
hsa-mir-127	3081	515.517995	N
hsa-mir-1270	0	0.000000	N
hsa-mir-1271	13	2.175181	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	1	0.167322	N
hsa-mir-1276	0	0.000000	N
hsa-mir-1277	22	3.681076	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-1281	0	0.000000	N
hsa-mir-128-1	254	42.499698	N
hsa-mir-1282	0	0.000000	N
hsa-mir-128-2	164	27.440750	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	1	0.167322	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	79	13.218410	N
hsa-mir-1288	0	0.000000	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	2	0.334643	N
hsa-mir-129-1	2	0.334643	N
hsa-mir-1292	3	0.501965	N
hsa-mir-129-2	4	0.669287	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	3	0.501965	N
hsa-mir-1295a	2	0.334643	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	30	5.019649	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	2	0.334643	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	18	3.011790	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	21	3.513755	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	23	3.848398	N
hsa-mir-1307	5352	895.505456	N
hsa-mir-130a	197	32.962365	N
hsa-mir-130b	222	37.145406	N
hsa-mir-132	371	62.076331	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	17	2.844468	Y
hsa-mir-133a-2	16	2.677146	Y
hsa-mir-133b	6	1.003930	Y
hsa-mir-134	1139	190.579356	N
hsa-mir-1343	2	0.334643	N
hsa-mir-135a-1	0	0.000000	N
hsa-mir-135a-2	2	0.334643	N
hsa-mir-135b	445	74.458133	N
hsa-mir-136	102	17.066808	N
hsa-mir-137	0	0.000000	N
hsa-mir-138-1	1	0.167322	N
hsa-mir-138-2	0	0.000000	N
hsa-mir-139	63	10.541264	N
hsa-mir-140	2693	450.597196	N
hsa-mir-141	8052	1347.273904	N
hsa-mir-142	14888	2491.084684	N
hsa-mir-143	790905	132335.527422	N
hsa-mir-144	339	56.722038	N
hsa-mir-145	9598	1605.953170	N
hsa-mir-1468	32	5.354293	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	901	150.756804	N
hsa-mir-146b	1729	289.299128	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	20	3.346433	N
hsa-mir-148a	414603	69372.056917	N
hsa-mir-148b	475	79.477782	N
hsa-mir-149	47	7.864117	N
hsa-mir-150	563	94.202087	N
hsa-mir-151a	13838	2315.396955	N
hsa-mir-151b	1	0.167322	N
hsa-mir-152	1046	175.018443	N
hsa-mir-153-1	13	2.175181	N
hsa-mir-153-2	371	62.076331	N
hsa-mir-1537	0	0.000000	N
hsa-mir-1538	1	0.167322	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	12	2.007860	N
hsa-mir-155	482	80.649034	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	1102	184.388455	N
hsa-mir-15b	1286	215.175638	N
hsa-mir-16-1	2155	360.578150	N
hsa-mir-16-2	2130	356.395109	N
hsa-mir-17	17800	2978.325321	Y
hsa-mir-181a-1	1840	307.871831	N
hsa-mir-181a-2	5992	1002.591310	N
hsa-mir-181b-1	440	73.621525	N
hsa-mir-181b-2	419	70.107770	N
hsa-mir-181c	346	57.893290	N
hsa-mir-181d	89	14.891627	N
hsa-mir-182	37813	6326.933448	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	18030	3016.809300	N
hsa-mir-184	6	1.003930	N
hsa-mir-185	227	37.982014	N
hsa-mir-186	1267	211.996527	N
hsa-mir-187	9	1.505895	N
hsa-mir-188	37	6.190901	N
hsa-mir-18a	156	26.102177	Y
hsa-mir-18b	6	1.003930	Y
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	21	3.513755	N
