miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	0	0.000000	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	4	1.510604	N
hsa-mir-1307	1910	721.313531	N
hsa-mir-130a	66	24.924970	N
hsa-mir-130b	99	37.387455	N
hsa-mir-132	71	26.813225	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	38	14.350740	Y
hsa-mir-133a-2	46	17.371949	Y
hsa-mir-133b	10	3.776511	Y
hsa-mir-134	1351	510.206586	N
hsa-mir-1343	0	0.000000	N
hsa-mir-135a-1	1	0.377651	N
hsa-mir-135a-2	1	0.377651	N
hsa-mir-135b	1406	530.977395	N
hsa-mir-136	92	34.743898	N
hsa-mir-137	1	0.377651	N
hsa-mir-138-1	1	0.377651	N
hsa-mir-138-2	0	0.000000	N
hsa-mir-139	40	15.106043	N
hsa-mir-140	803	303.253804	N
hsa-mir-141	8497	3208.901085	N
hsa-mir-142	4375	1652.223402	N
hsa-mir-143	183117	69154.329751	N
hsa-mir-144	66	24.924970	N
hsa-mir-145	6814	2573.314345	N
hsa-mir-1468	10	3.776511	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	101	38.142757	N
hsa-mir-146b	616	232.633055	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	3	1.132953	N
hsa-mir-148a	225002	84972.244535	N
hsa-mir-148b	592	223.569429	N
hsa-mir-149	31	11.707183	N
hsa-mir-150	215	81.194979	N
hsa-mir-151a	6289	2375.047537	N
hsa-mir-151b	6	2.265906	N
hsa-mir-152	666	251.515608	N
hsa-mir-153-1	1	0.377651	N
hsa-mir-153-2	128	48.339336	N
hsa-mir-1537	0	0.000000	N
hsa-mir-1538	0	0.000000	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	27	10.196579	N
hsa-mir-155	206	77.796119	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	299	112.917668	N
hsa-mir-15b	580	219.037617	N
hsa-mir-16-1	1611	608.395863	N
hsa-mir-16-2	1633	616.704186	N
hsa-mir-17	8745	3302.558548	Y
hsa-mir-181a-1	2057	776.828237	N
