miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	10295	3473.889477	N
hsa-let-7a-2	10375	3500.884247	N
hsa-let-7a-3	10271	3465.791046	N
hsa-let-7b	32672	11024.664109	N
hsa-let-7c	1019	343.845884	N
hsa-let-7d	1842	621.554582	N
hsa-let-7e	1090	367.803743	N
hsa-let-7f-1	3118	1052.121165	N
hsa-let-7f-2	3098	1045.372472	N
hsa-let-7g	1561	526.735452	N
hsa-let-7i	848	286.144563	N
hsa-mir-100	3029	1022.089483	N
hsa-mir-101-1	7978	2692.053448	N
hsa-mir-101-2	8058	2719.048218	N
hsa-mir-103a-1	19294	6510.463679	Y
hsa-mir-103a-2	19462	6567.152696	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	70	23.620424	N
hsa-mir-105-2	77	25.982466	N
hsa-mir-106a	500	168.717313	Y
hsa-mir-106b	1304	440.014753	N
hsa-mir-107	367	123.838508	Y
hsa-mir-10a	121781	41093.126220	N
hsa-mir-10b	62177	20980.672757	N
hsa-mir-1-1	46	15.521993	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	0	0.000000	N
hsa-mir-1180	24	8.098431	N
hsa-mir-1181	1	0.337435	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	2	0.674869	N
hsa-mir-1185-2	1	0.337435	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1-2	48	16.196862	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	1	0.337435	N
hsa-mir-1224	0	0.000000	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	8	2.699477	N
hsa-mir-1227	2	0.674869	N
hsa-mir-1228	4	1.349739	N
hsa-mir-1229	6	2.024608	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	1	0.337435	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-1243	0	0.000000	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	3	1.012304	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	1	0.337435	N
hsa-mir-1247	862	290.868648	N
hsa-mir-1248	7	2.362042	N
hsa-mir-1249	2	0.674869	N
hsa-mir-1250	1	0.337435	N
hsa-mir-1251	1	0.337435	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	1	0.337435	N
hsa-mir-1254-2	2	0.674869	N
hsa-mir-1255a	2	0.674869	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	2	0.674869	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	3	1.012304	N
hsa-mir-125a	683	230.467850	N
hsa-mir-125b-1	189	63.775144	N
hsa-mir-125b-2	214	72.211010	N
hsa-mir-126	8050	2716.348741	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	4	1.349739	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	17	5.736389	N
hsa-mir-1267	1	0.337435	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	34	11.472777	N
hsa-mir-1269b	279	94.144261	N
hsa-mir-127	1963	662.384171	N
hsa-mir-1270	0	0.000000	N
hsa-mir-1271	9	3.036912	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	1	0.337435	N
hsa-mir-1276	0	0.000000	N
hsa-mir-1277	5	1.687173	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-1281	0	0.000000	N
hsa-mir-128-1	133	44.878805	N
hsa-mir-1282	0	0.000000	N
hsa-mir-128-2	55	18.558904	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	2	0.674869	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	67	22.608120	N
hsa-mir-1288	1	0.337435	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	4	1.349739	N
hsa-mir-129-1	1	0.337435	N
hsa-mir-1292	1	0.337435	N
hsa-mir-129-2	2	0.674869	N
hsa-mir-1293	1	0.337435	N
hsa-mir-1294	0	0.000000	N
hsa-mir-1295a	0	0.000000	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	3	1.012304	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	0	0.000000	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	12	4.049216	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	2	0.674869	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	15	5.061519	N
hsa-mir-1307	5220	1761.408749	N
hsa-mir-130a	123	41.504459	N
hsa-mir-130b	183	61.750537	N
hsa-mir-132	106	35.768070	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	15	5.061519	Y
hsa-mir-133a-2	24	8.098431	Y
