miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	19	4.568930	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	44	10.580680	N
hsa-mir-1307	7269	1747.976385	N
hsa-mir-130a	117	28.134989	N
hsa-mir-130b	202	48.574939	N
hsa-mir-132	386	92.821418	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	20	4.809400	Y
hsa-mir-133a-2	10	2.404700	Y
hsa-mir-133b	12	2.885640	Y
hsa-mir-134	783	188.288005	N
hsa-mir-1343	2	0.480940	N
hsa-mir-135a-1	0	0.000000	N
hsa-mir-135a-2	2	0.480940	N
hsa-mir-135b	459	110.375727	N
hsa-mir-136	48	11.542560	N
hsa-mir-137	2	0.480940	N
hsa-mir-138-1	0	0.000000	N
hsa-mir-138-2	0	0.000000	N
hsa-mir-139	33	7.935510	N
hsa-mir-140	3520	846.454378	N
hsa-mir-141	9684	2328.711420	N
hsa-mir-142	12028	2892.373085	N
hsa-mir-143	440593	105949.395975	N
hsa-mir-144	216	51.941519	N
hsa-mir-145	5362	1289.400107	N
hsa-mir-1468	12	2.885640	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	2270	545.866886	N
hsa-mir-146b	5179	1245.394098	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	1	0.240470	N
hsa-mir-147b	34	8.175980	N
hsa-mir-148a	126334	30379.536196	N
hsa-mir-148b	542	130.334737	N
hsa-mir-149	8	1.923760	N
hsa-mir-150	1314	315.977572	N
hsa-mir-151a	9634	2316.687920	N
hsa-mir-151b	5	1.202350	N
hsa-mir-152	599	144.041526	N
hsa-mir-153-1	6	1.442820	N
hsa-mir-153-2	147	35.349089	N
hsa-mir-1537	1	0.240470	N
hsa-mir-1538	0	0.000000	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	10	2.404700	N
hsa-mir-155	3832	921.481016	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	727	174.821685	N
hsa-mir-15b	1209	290.728222	N
hsa-mir-16-1	1785	429.238939	N
hsa-mir-16-2	1678	403.508650	N
hsa-mir-17	8611	2070.687117	Y
hsa-mir-181a-1	1001	240.710464	N
